file,language,index,label,word_index,start,end,mid,duration_s,mean_f0_hz,min_f0_hz,max_f0_hz,onset_f0_hz,offset_f0_hz,pitch_movement_st,pitch_movement,symbol,symbol_marked,mean_intensity_db,relative_height_st,prominence_score,stress_class,is_prominent,voiced_frames,f1_hz,f2_hz,f3_hz,phones
doreco_port1286_2017_06_30_Jaklin.wav,it,221,bu,146,79.424,79.49066666666667,79.45733333333334,0.06666666666666288,161.1040734554974,157.36355717985472,167.57858829809166,167.57858829809166,157.36355717985472,-1.0888362127645266,level,–,–,68.0137147325355,-3.2700977356694096,9.079482537735355,SS2,False,10,283.79358382330423,1301.3646061628176,2906.4079571632456,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,222,i,146,79.49066666666667,79.524,79.50733333333334,0.03333333333333144,160.8074177171231,157.36355717985472,163.8427326041579,157.36355717985472,163.8427326041579,0.6985224866746124,level,–,–,60.46916340503439,-3.3020059262493104,8.419294949125298,SS2,False,5,562.4050912282919,1663.1422140257528,2832.8704027396257,i
doreco_port1286_2017_06_30_Jaklin.wav,it,223,di,147,79.624,79.724,79.674,0.10000000000000853,161.41332344316402,97.48869971103453,194.74932802158807,101.02221920113809,194.06109797354603,11.302059609752682,rising,//,//,70.3146846865269,-3.236897401203679,19.35154439841744,SS2,False,7,470.38416452964685,1937.6343550522631,3009.972845453873,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,224,bu,148,79.784,80.024,79.904,0.23999999999999488,207.68275697389694,194.15222526719404,233.3299232736795,194.15222526719404,233.3299232736795,3.182197129548943,rising,//,//,74.45511056376934,1.126563877304678,9.286965429404395,SS2,False,10,960.4388511524207,1283.6848973920578,1981.2661952693147,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,225,i,148,80.024,80.144,80.084,0.12000000000000455,237.71940455720727,233.3299232736795,242.07271076903658,233.3299232736795,238.0521019394429,0.3468723686918782,level,–,–,71.60722031306834,3.465102662891571,8.676263844106183,SS2,False,10,457.5596923372594,1829.3448839243697,3292.0160751848566,i
doreco_port1286_2017_06_30_Jaklin.wav,it,226,di,149,81.165,81.225,81.195,0.05999999999998806,176.64786415363545,174.97248758473881,177.7835450463278,174.97248758473881,177.61101725220783,0.25911579016258,level,–,–,72.01059151194977,-1.6754977369219475,6.815037187562519,SS2,False,10,529.3390653572455,2104.5775382749734,3131.1038954527858,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,227,bu,150,81.245,81.29833333333333,81.27166666666668,0.05333333333332746,174.70493363698426,172.87050794158858,176.3600177910081,176.3600177910081,172.87050794158858,-0.34598117188844973,level,–,–,74.32742532451189,-1.8669692022633475,7.186047387132273,SS2,False,10,511.2124276122517,2087.9241408021016,3055.5290841192045,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,228,i,150,81.29833333333333,81.325,81.31166666666667,0.026666666666670835,171.37096956823854,170.4259665088563,172.87050794158858,172.87050794158858,170.99068426323606,-0.18928842527461798,level,–,–,73.20273306296367,-2.2005405735553505,7.317938321348516,SS2,False,10,419.8387945933339,1912.3752746092528,3019.396209255785,i
doreco_port1286_2017_06_30_Jaklin.wav,it,229,di,151,81.345,81.385,81.36500000000001,0.04000000000000625,167.36422241054635,164.89710426222814,170.11630586484216,170.11630586484216,164.89710426222814,-0.5394644133695582,level,–,–,71.97685630132955,-2.61011954900944,8.02865821443218,SS2,False,10,410.29343253138944,1704.198083779477,2912.106883936225,d i
doreco_port1286_2017_06_30_Jaklin.wav,it,230,bu,152,81.405,81.45833333333333,81.43166666666667,0.05333333333332746,163.56558306199912,161.18359323064098,166.1026389560384,164.26334865973234,165.45274505110322,0.12490336393182958,level,–,–,71.83004817894961,-3.0075828495342942,8.005688140624109,SS2,False,10,336.56314086385873,1740.3400095116117,2801.1496699163426,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,231,i,152,81.45833333333333,81.485,81.47166666666666,0.026666666666670835,164.52929744168807,163.61318945298842,165.45274505110322,165.45274505110322,163.61318945298842,-0.19356208759573046,level,–,–,67.47572333243855,-2.905879345756264,7.7984703666495365,SS2,False,10,449.78009118845165,2243.9322185783403,3305.0031012791196,i
doreco_port1286_2017_06_30_Jaklin.wav,it,232,bu,153,81.505,81.585,81.54499999999999,0.0799999999999983,160.61196201876456,158.18838376067413,162.7596682725251,161.80404767717081,158.18838376067413,-0.3912484345544655,level,–,–,70.38340140106348,-3.32306125913372,8.529645749730724,SS2,False,10,337.7177182660393,1724.4549542103305,2913.6333579918387,b u
doreco_port1286_2017_06_30_Jaklin.wav,it,233,i,153,81.585,81.625,81.60499999999999,0.04000000000000625,158.1594382901147,156.7904566462132,160.29113442655435,158.18838376067413,156.7904566462132,-0.15367095172382284,level,–,–,68.68729947923408,-3.5894575769493087,8.490620507842495,SS2,False,10,345.6670823388525,1944.73175163262,2626.713476008269,i
doreco_port1286_2017_06_30_Jaklin.wav,it,234,di,154,81.645,81.685,81.66499999999999,0.04000000000000625,157.44693670406554,155.73706364708636,159.20215183840236,157.4255386747676,159.20215183840236,0.19428278525987677,level,–,–,68.97467321389612,-3.6676251425679367,8.620894856383659,SS2,False,10,328.1272220828694,2154.755255010353,2373.157830717886,d i
